"stfid","district"
517402105001009,13
517402105001010,13
517402105001011,13
517402105001012,13
517402105001013,13
517402105001014,13
517402105001015,13
517402105001016,13
517402105001017,13
517402105001018,13
517402105001019,13
517402105001020,13
517402105001021,13
517402105001022,13
517402105001023,13
517402105001024,13
517402105001025,13
517402105001026,13
517402105001032,13
517402105001033,13
517402105001034,13
517402105001035,13
517402105001036,13
517402105001037,13
517402105001038,13
517402106001032,13
517402106001033,13
517402115001005,13
517402115001006,13
517402116001000,13
517402116001001,13
517402116001002,13
517402116001003,13
517402116001004,13
517402116001005,13
517402116001006,13
517402116001007,13
517402116001008,13
517402116001009,13
517402116001010,13
517402116001011,13
517402116001012,13
517402116001013,13
517402116001014,13
517402116001015,13
517402116001016,13
517402116001017,13
517402116001018,13
517402116001019,13
517402116001020,13
517402116001021,13
517402116001022,13
517402116001023,13
517402116001024,13
517402116001025,13
517402116001026,13
517402116001027,13
517402116001028,13
517402116001029,13
517402116001999,13
517402116002000,13
517402116002001,13
517402116002002,13
517402116002003,13
517402116002004,13
517402116002005,13
517402116002006,13
517402116002007,13
517402116002008,13
517402116002009,13
517402116002010,13
517402116002011,13
517402116002012,13
517402116002013,13
517402116002014,13
517402116002015,13
517402116002016,13
517402116002017,13
517402116002018,13
517402116002019,13
517402116002020,13
517402116002021,13
517402116002022,13
517402116002023,13
517402116002024,13
517402116002025,13
517402116002026,13
517402116002027,13
517402116002028,13
517402116002029,13
517402116002030,13
517402116002031,13
517402116002032,13
517402116003012,13
517402116003013,13
517402116004000,13
517402116004001,13
517402116004002,13
517402116004003,13
517402116004004,13
517402116004005,13
517402116004006,13
517402116004007,13
517402116004008,13
517402116004009,13
517402116004010,13
517402116004023,13
517402116004024,13
517402116004999,13
517402116005000,13
517402116005001,13
517402116005002,13
517402116005003,13
517402116005004,13
517402116005005,13
517402116005006,13
517402116005007,13
517402116005008,13
517402116005009,13
517402116005010,13
517402116005011,13
517402116005012,13
517402116005013,13
517402116005014,13
517402116005015,13
517402116005016,13
517402116005017,13
517402116005018,13
517402116005019,13
517402116005020,13
517402116005021,13
517402116005022,13
517402116005023,13
517402116005024,13
517402116005025,13
517402116005026,13
517402116005027,13
517402116005028,13
517402116005029,13
517402116005030,13
517402116005031,13
517402116005032,13
517402116005999,13
517402128001000,13
517402128001001,13
517402128001002,13
517402128001003,13
517402128001004,13
517402128001005,13
517402128001006,13
517402128001007,13
517402128001008,13
517402128001009,13
517402128001010,13
517402128001011,13
517402128001012,13
517402128001013,13
517402128001014,13
517402128001015,13
517402128001016,13
517402128001017,13
517402128001018,13
517402128001019,13
517402128001020,13
517402128001021,13
517402128001022,13
517402128001023,13
517402128001024,13
517402128001025,13
517402128001026,13
517402128001027,13
517402128001028,13
517402128001029,13
517402128001030,13
517402128001031,13
517402128001032,13
517402128001033,13
517402128001034,13
517402128002000,13
517402128002001,13
517402128002002,13
517402128002003,13
517402128002004,13
517402128002005,13
517402128002006,13
517402128002007,13
517402128002008,13
517402128002009,13
517402128002010,13
517402128002011,13
517402128002012,13
517402128002013,13
517402128002014,13
517402128002015,13
517402128002016,13
517402128002017,13
517402128002018,13
517402128002019,13
517402128002020,13
517402128002021,13
517402128002022,13
517402128002023,13
517402128002024,13
517402128002025,13
517402128002026,13
517402128002027,13
517402128003000,13
517402128003001,13
517402128003002,13
517402128003003,13
517402128003004,13
517402128003005,13
517402128003006,13
517402128003007,13
517402128003008,13
517402128003009,13
517402128003010,13
517402128003011,13
517402128003012,13
517402128003013,13
517402128003014,13
517402128003015,13
517402128003016,13
517402128003017,13
517402128003018,13
517402128003019,13
517402128003020,13
517402128003021,13
517402128003022,13
517402128003023,13
517402128003999,13
517402128004000,13
517402128004001,13
517402128004002,13
517402128004003,13
517402128004004,13
517402128004005,13
517402128004006,13
517402128004007,13
517402128004008,13
517402128004009,13
517402128004010,13
517402128004011,13
517402128004012,13
517402128004013,13
517402128004014,13
517402128004015,13
517402129001000,13
517402129001001,13
517402129001002,13
517402129001003,13
517402129001004,13
517402129001005,13
517402129001006,13
517402129001007,13
517402129001008,13
517402129001009,13
517402129001010,13
517402129001011,13
517402129001012,13
517402129001013,13
517402129001014,13
517402129001015,13
517402129001016,13
517402129001017,13
517402129001018,13
517402129001019,13
517402129001020,13
517402129001997,13
517402129001998,13
517402129001999,13
517402129002000,13
517402129002001,13
517402129002002,13
517402129002003,13
517402129002004,13
517402129002005,13
517402129002006,13
517402129002007,13
517402129002008,13
517402129002009,13
517402129002010,13
517402129002011,13
517402129002012,13
517402129002013,13
517402129002014,13
517402129002015,13
517402129002016,13
517402129002017,13
517402129002999,13
517402129003000,13
517402129003001,13
517402129003002,13
517402129003003,13
517402129003004,13
517402129003005,13
517402129003006,13
517402129003007,13
517402129003008,13
517402129003009,13
517402129003010,13
517402129003011,13
517402129003012,13
517402129003013,13
517402129004000,13
517402129004001,13
517402129004002,13
517402129004003,13
517402129004004,13
517402129004005,13
517402129004006,13
517402129004007,13
517402129004008,13
517402129004009,13
517402129004010,13
517402129004011,13
517402129004012,13
517402129005000,13
517402129005001,13
517402129005002,13
517402129005003,13
517402129005004,13
517402129005005,13
517402129005006,13
517402129005007,13
517402129005008,13
517402129005009,13
517402129005010,13
517402129005011,13
517402129005012,13
517402129005013,13
517402129005014,13
517402129005015,13
517402129005016,13
517402129005017,13
517402129005018,13
517402129005019,13
517402129005998,13
517402129005999,13
517402130011000,13
517402130011001,13
517402130011002,13
517402130011003,13
517402130011004,13
517402130011005,13
517402130011006,13
517402130011007,13
517402130011008,13
517402130011009,13
517402130011010,13
517402130011011,13
517402130011012,13
517402130011013,13
517402130011014,13
517402130011015,13
517402130011016,13
517402130011017,13
517402130011018,13
517402130011019,13
517402130011020,13
517402130011021,13
517402130011022,13
517402130011023,13
517402130011024,13
517402130011025,13
517402130011026,13
517402130011027,13
517402130011028,13
517402130011029,13
517402130011030,13
517402130011031,13
517402130011032,13
517402130011033,13
517402130011034,13
517402130011035,13
517402130011036,13
517402130011037,13
517402130011038,13
517402130011039,13
517402130011040,13
517402130011041,13
517402130011042,13
517402130011043,13
517402130011997,13
517402130011998,13
517402130011999,13
517402130012000,13
517402130012001,13
517402130012002,13
517402130012003,13
517402130012004,13
517402130012005,13
517402130012006,13
517402130012007,13
517402130012008,13
517402130012009,13
517402130012010,13
517402130012011,13
517402130012012,13
517402130012013,13
517402130012014,13
517402130012015,13
517402130012016,13
517402130012017,13
517402130012018,13
517402130012019,13
517402130012020,13
517402130012021,13
517402130012022,13
517402130012023,13
517402130012024,13
517402130012025,13
517402130012026,13
517402130012027,13
517402130012028,13
517402130012029,13
517402130012030,13
517402130012031,13
517402130012032,13
517402130012033,13
517402130012034,13
517402130012035,13
517402130012036,13
517402130012037,13
517402130012038,13
517402130012039,13
517402130012040,13
517402130012041,13
517402130012042,13
517402130012043,13
517402130012044,13
517402130012045,13
517402130012046,13
517402130012047,13
517402130012048,13
517402130012997,13
517402130012998,13
517402130012999,13
517402130013005,13
517402130013998,13
517402130021000,13
517402130021001,13
517402130021002,13
517402130021003,13
517402130021004,13
517402130021005,13
517402130021006,13
517402130021007,13
517402130021008,13
517402130021009,13
517402130021010,13
517402130021011,13
517402130021012,13
517402130021013,13
517402130021014,13
517402130021015,13
517402130021016,13
517402130021017,13
517402130021018,13
517402130021019,13
517402130021020,13
517402130021021,13
517402130021022,13
517402130021023,13
517402130021999,13
517402130022000,13
517402130022001,13
517402130022002,13
517402130022003,13
517402130022004,13
517402130022005,13
517402130022006,13
517402130022007,13
517402130022008,13
517402130022009,13
517402130022010,13
517402130022011,13
517402130022012,13
517402130022013,13
517402130022014,13
517402130022015,13
517402130022016,13
517402130022017,13
517402130022018,13
517402130022019,13
517402130022020,13
517402130022021,13
517402130022022,13
517402130022023,13
517402130022024,13
517402130022025,13
517402130022026,13
517402130022027,13
517402130022028,13
517402130022029,13
517402130022999,13
517402130023000,13
517402130023001,13
517402130023002,13
517402130023003,13
517402130023004,13
517402130023005,13
517402130023006,13
517402130023007,13
517402130023008,13
517402130023009,13
517402130023010,13
517402130023011,13
517402130023012,13
517402130023013,13
517402130023014,13
517402130023015,13
517402130023016,13
517402130023017,13
517402130023018,13
517402130023019,13
517402130023020,13
517402130023021,13
517402130023022,13
517402130023023,13
517402130023024,13
517402130023025,13
517402130023026,13
517402130023027,13
517402130023028,13
517402130023029,13
517402130023030,13
517402130023031,13
517402130023032,13
517402130023033,13
517402130023034,13
517402130023035,13
517402130023036,13
517402130023037,13
517402130023038,13
517402130023039,13
517402130023040,13
517402130023041,13
517402130023042,13
517402130023043,13
517402130023044,13
517402130023045,13
517402130023046,13
517402130023047,13
517402131013024,13
517402131013025,13
517402131013026,13
517402131013027,13
517402131013028,13
517402131013029,13
518000652001000,13
518000652001001,13
518000652001004,13
518000652001005,13
518000652001006,13
518000652001007,13
518000652001008,13
518000652001009,13
518000652001010,13
518000652001011,13
518000652001016,13
518000652002000,13
518000652002001,13
518000652002002,13
518000652002003,13
518000652002004,13
518000652002005,13
518000652002006,13
518000652002007,13
518000652002008,13
518000652002009,13
518000652002010,13
518000652002011,13
518000652002012,13
518000652002013,13
518000652002014,13
518000652002015,13
518000652002016,13
518000652002017,13
518000652002018,13
518000652002019,13
518000652002020,13
518000652002021,13
518000652002022,13
518000652002023,13
518000652002024,13
518000652002025,13
518000652002026,13
518000652002027,13
518000652002028,13
518000652002029,13
518000652002030,13
518000652002031,13
518000652002032,13
518000652002033,13
518000652002034,13
518000652002035,13
518000652002036,13
518000652002037,13
518000652002038,13
518000652002039,13
518000652002040,13
518000652002041,13
518000652002042,13
518000652002043,13
518000652002995,13
518000652002996,13
518000652002997,13
518000652002998,13
518000652002999,13
518000653001000,13
518000653001001,13
518000653001002,13
518000653001003,13
518000653001004,13
518000653001005,13
518000653001006,13
518000653001007,13
518000653001008,13
518000653001009,13
518000653001010,13
518000653001011,13
518000653001012,13
518000653001013,13
518000653001014,13
518000653002000,13
518000653002001,13
518000653002002,13
518000653002003,13
518000653002004,13
518000653002005,13
518000653002006,13
518000653002007,13
518000653002008,13
518000653002009,13
518000653002010,13
518000653002011,13
518000653002012,13
518000653002013,13
518000653002014,13
518000653002015,13
518000653002016,13
518000653002017,13
518000653002018,13
518000653002019,13
518000653002020,13
518000653002021,13
518000653003000,13
518000653003001,13
518000653003002,13
518000653003003,13
518000653003004,13
518000653003005,13
518000653003006,13
518000653003007,13
518000653003008,13
518000653003009,13
518000653003010,13
518000653003011,13
518000653003012,13
518000653003013,13
518000653003014,13
518000653003015,13
518000653003016,13
518000653003017,13
518000653003018,13
518000653003019,13
518000653004000,13
518000653004001,13
518000653004002,13
518000653004003,13
518000653004004,13
518000653004005,13
518000653004006,13
518000653004007,13
518000653004008,13
518000653004009,13
518000653004010,13
518000653004011,13
518000653004012,13
518000653004013,13
518000653004014,13
518000653004015,13
518000653004016,13
518000653004017,13
518000653004018,13
518000653004998,13
518000653004999,13
518000751001010,13
518000751001011,13
518000751001998,13
518000752001000,13
518000752001001,13
518000752001002,13
518000752001003,13
518000752001004,13
518000752001005,13
518000752001006,13
518000752001007,13
518000752001008,13
518000752001009,13
518000752001010,13
518000752001011,13
518000752001012,13
518000752001013,13
518000752001014,13
518000752001015,13
518000752001016,13
518000752001017,13
518000752001018,13
518000752001019,13
518000752001020,13
518000752001021,13
518000752001022,13
518000752001023,13
518000752001024,13
518000752001025,13
518000752001026,13
518000752001027,13
518000752001028,13
518000752001029,13
518000752001030,13
518000752001031,13
518000752001032,13
518000752001033,13
518000752001034,13
518000752001035,13
518000752001036,13
518000752001037,13
518000752001038,13
518000752001039,13
518000752001040,13
518000752001041,13
518000752001042,13
518000752001043,13
518000752001044,13
518000752001045,13
518000752001046,13
518000752001047,13
518000752001048,13
518000752001049,13
518000752001050,13
518000752001051,13
518000752001052,13
518000752001053,13
518000752001054,13
518000752001055,13
518000752001056,13
518000752001057,13
518000752001058,13
518000752001059,13
518000752001060,13
518000752001061,13
518000752001062,13
518000752001063,13
518000752001064,13
518000752001065,13
518000752001066,13
518000752001067,13
518000752001068,13
518000752001996,13
518000752001997,13
518000752001998,13
518000752001999,13
518000752002000,13
518000752002001,13
518000752002002,13
518000752002003,13
518000752002004,13
518000752002005,13
518000752002006,13
518000752002007,13
518000752002008,13
518000752002009,13
518000752002010,13
518000752002011,13
518000752002012,13
518000752002013,13
518000752002014,13
518000752002015,13
518000752002016,13
518000752002017,13
518000752002018,13
518000752002019,13
518000752002020,13
518000752002021,13
518000752002022,13
518000752002023,13
518000752002024,13
518000752002025,13
518000752002026,13
518000752002027,13
518000752002028,13
518000752002029,13
518000752002030,13
518000752002031,13
518000752002032,13
518000752002033,13
518000752002034,13
518000752002035,13
518000752002036,13
518000752002037,13
518000752002038,13
518000752002039,13
518000752002040,13
518000752002041,13
518000752002042,13
518000752002043,13
518000752002044,13
518000752002045,13
518000752002046,13
518000752002047,13
518000753001000,13
518000753001001,13
518000753001002,13
518000753001003,13
518000753001004,13
518000753001005,13
518000753001006,13
518000753001007,13
518000753001008,13
518000753001009,13
518000753001010,13
518000753001011,13
518000753001012,13
518000753001013,13
518000753001014,13
518000753001015,13
518000753001016,13
518000753001017,13
518000753001018,13
518000753001019,13
518000753001020,13
518000753001021,13
518000753001022,13
518000753001023,13
518000753001024,13
518000753001025,13
518000753001026,13
518000753001027,13
518000753001028,13
518000753001029,13
518000753001030,13
518000753001031,13
518000753001032,13
518000753001033,13
518000753001034,13
518000753001035,13
518000753001036,13
518000753001037,13
518000753001038,13
518000753001039,13
518000753001040,13
518000753001041,13
518000753001042,13
518000753001043,13
518000753001044,13
518000753001045,13
518000753001046,13
518000753001047,13
518000753001048,13
518000753001049,13
518000753001050,13
518000753001051,13
518000753001052,13
518000753001053,13
518000753001054,13
518000753001055,13
518000753001056,13
518000753001057,13
518000753001058,13
518000753001059,13
518000753001060,13
518000753001061,13
518000753001062,13
518000753001063,13
518000753001064,13
518000753001065,13
518000753001066,13
518000753001067,13
518000753001068,13
518000753001069,13
518000753001070,13
518000753001071,13
518000753001072,13
518000753001073,13
518000753001982,13
518000753001983,13
518000753001984,13
518000753001985,13
518000753001986,13
518000753001987,13
518000753001988,13
518000753001989,13
518000753001990,13
518000753001991,13
518000753001992,13
518000753001993,13
518000753001994,13
518000753001995,13
518000753001996,13
518000753001997,13
518000753001998,13
518000753001999,13
518000754001000,13
518000754001001,13
518000754001002,13
518000754001003,13
518000754001004,13
518000754001005,13
518000754001006,13
518000754001007,13
518000754001008,13
518000754001009,13
518000754001010,13
518000754001011,13
518000754001012,13
518000754001013,13
518000754001014,13
518000754001015,13
518000754001016,13
518000754001017,13
518000754001018,13
518000754001019,13
518000754001020,13
518000754001021,13
518000754001022,13
518000754001023,13
518000754001024,13
518000754001025,13
518000754001026,13
518000754001027,13
518000754001028,13
518000754001029,13
518000754001030,13
518000754001031,13
518000754001032,13
518000754001033,13
518000754001034,13
518000754001035,13
518000754001036,13
518000754001037,13
518000754001038,13
518000754001039,13
518000754001040,13
518000754001041,13
518000754001042,13
518000754001043,13
518000754001044,13
518000754001045,13
518000754001046,13
518000754001047,13
518000754001048,13
518000754001049,13
518000754001050,13
518000754001051,13
518000754001052,13
518000754001053,13
518000754001054,13
518000754001055,13
518000754001056,13
518000754001057,13
518000754001058,13
518000754001059,13
518000754001060,13
518000754001061,13
518000754001062,13
518000754001063,13
518000754001064,13
518000754001065,13
518000754001066,13
518000754001067,13
518000754001068,13
518000754001069,13
518000754001070,13
518000754001071,13
518000754001072,13
518000754001073,13
518000754001074,13
518000754001075,13
518000754001076,13
518000754001077,13
518000754001078,13
518000754001079,13
518000754001080,13
518000754001081,13
518000754001082,13
518000754001083,13
518000754001084,13
518000754001085,13
518000754001086,13
518000754001087,13
518000754001088,13
518000754001089,13
518000754001090,13
518000754001091,13
518000754001092,13
518000754001093,13
518000754001094,13
518000754001095,13
518000754001096,13
518000754001097,13
518000754001098,13
518000754001099,13
518000754001100,13
518000754001101,13
518000754001102,13
518000754001103,13
518000754001104,13
518000754001105,13
518000754001106,13
518000754001107,13
518000754001108,13
518000754001978,13
518000754001979,13
518000754001980,13
518000754001981,13
518000754001982,13
518000754001983,13
518000754001984,13
518000754001985,13
518000754001986,13
518000754001987,13
518000754001988,13
518000754001989,13
518000754001990,13
518000754001991,13
518000754001992,13
518000754001993,13
518000754001995,13
518000754001996,13
518000754001997,13
518000754001998,13
518000754001999,13
518000754002000,13
518000754002001,13
518000754002002,13
518000754002003,13
518000754002004,13
518000754002005,13
518000754002006,13
518000754002007,13
518000754002008,13
518000754002009,13
518000754002010,13
518000754002011,13
518000754002012,13
518000754002013,13
518000754002014,13
518000754002015,13
518000754002016,13
518000754002017,13
518000754002018,13
518000754002019,13
518000754002020,13
518000754002021,13
518000754002022,13
518000754002023,13
518000754002024,13
518000754002025,13
518000754002026,13
518000754002027,13
518000754002028,13
518000754002029,13
518000754002030,13
518000754002031,13
518000754002032,13
518000754002033,13
518000754002034,13
518000754002035,13
518000754002036,13
518000754002037,13
518000754002038,13
518000754002039,13
518000754002040,13
518000754002041,13
518000754002042,13
518000754002043,13
518000754002044,13
518000754002045,13
518000754002046,13
518000754002047,13
518000754002048,13
518000754002049,13
518000754002050,13
518000754002051,13
518000754002052,13
518000754002053,13
518000754002054,13
518000754002055,13
518000754002056,13
518000754002057,13
518000754002058,13
518000754002059,13
518000754002060,13
518000754002061,13
518000754002062,13
518000754002063,13
518000754002064,13
518000754002065,13
518000754002066,13
518000754002067,13
518000754002068,13
518000754002069,13
518000754002070,13
518000754002071,13
518000754002072,13
518000754002073,13
518000754002074,13
518000754002075,13
518000754002076,13
518000754002077,13
518000754002078,13
518000754002079,13
518000754002080,13
518000754002081,13
518000754002082,13
518000754002083,13
518000754002988,13
518000754002989,13
518000754002990,13
518000754002991,13
518000754002992,13
518000754002993,13
518000754002994,13
518000754002995,13
518000754002996,13
518000754002997,13
518000754002998,13
518000754002999,13
518000755001000,13
518000755001002,13
518000755001003,13
518000755001004,13
518000755001005,13
518000755001006,13
518000755001007,13
518000755001008,13
518000755001009,13
518000755001010,13
518000755001011,13
518000755001012,13
518000755001013,13
518000755001014,13
518000755001015,13
518000755001016,13
518000755001017,13
518000755001018,13
518000755001019,13
518000755001020,13
518000755001021,13
518000755001022,13
518000755001023,13
518000755001024,13
518000755001025,13
518000755001026,13
518000755001027,13
518000755001028,13
518000755001029,13
518000755001030,13
518000755001031,13
518000755001032,13
518000755001033,13
518000755001034,13
518000755001035,13
518000755001036,13
518000755001037,13
518000755001038,13
518000755001039,13
518000755001040,13
518000755001041,13
518000755001042,13
518000755001043,13
518000755001044,13
518000755001045,13
518000755001046,13
518000755001047,13
518000755001048,13
518000755001049,13
518000755001050,13
518000755001051,13
518000755001052,13
518000755001053,13
518000755001054,13
518000755001055,13
518000755001056,13
518000755001057,13
518000755001058,13
518000755001059,13
518000755001060,13
518000755001061,13
518000755001062,13
518000755001063,13
518000755001064,13
518000755001065,13
518000755001066,13
518000755001067,13
518000755001068,13
518000755001069,13
518000755001070,13
518000755001071,13
518000755001072,13
518000755001073,13
518000755001074,13
518000755001075,13
518000755001076,13
518000755001077,13
518000755001078,13
518000755001079,13
518000755001080,13
518000755001081,13
518000755001082,13
518000755001083,13
518000755001084,13
518000755001997,13
518000755001998,13
518000755001999,13
518000755003000,13
518000755003001,13
518000755003002,13
518000755003003,13
518000755003004,13
518000755003005,13
518000755003006,13
518000755003007,13
518000755003008,13
518000755003009,13
518000755003010,13
518000755003011,13
518000755003012,13
518000755003013,13
518000755003014,13
518000755003015,13
518000755003016,13
518000755003017,13
518000755003018,13
518000755003019,13
518000755003020,13
518000755003021,13
518000755003022,13
518000755003023,13
518000755003024,13
518000755003025,13
518000755003026,13
518000755003027,13
518000755003028,13
518000755003029,13
518000755003030,13
518000755003031,13
518000755003040,13
518000755003998,13
518000757001022,13
518000757001023,13
518000757001024,13
518000757001025,13
518000757001026,13
518000757001027,13
518000757001028,13
518000757001029,13
518000757001030,13
518000757001031,13
518000757001032,13
518000757002000,13
518000757002001,13
518000757002002,13
518000757002003,13
518000757002004,13
518000757002005,13
518000757002006,13
518000757002007,13
518000757002008,13
518000757002009,13
518000757002010,13
518000757002011,13
518000757002012,13
518000757002013,13
518000757002014,13
518000757002015,13
518000757002016,13
518000757002017,13
518000757002018,13
518000757002019,13
518000757002020,13
518000757002021,13
518000757002022,13
518000757002024,13
518000757002025,13
518000757002026,13
518000757002027,13
518000757002028,13
518000757002029,13
518000757002030,13
518000757002031,13
518000757002032,13
518000757002033,13
518000757002034,13
518000757002035,13
518000757002036,13
518000757002037,13
518000757002038,13
518000757002039,13
518000757002040,13
518000757002041,13
518000757002042,13
518000757002043,13
518000757002044,13
518000757002045,13
518000757002046,13
518000757002049,13
518000757002050,13
518000757002051,13
518000757002052,13
518000757002053,13
518000757002054,13
518000757002055,13
518000757002056,13
518000757002057,13
518000757002058,13
518000757002059,13
518000757002060,13
518000757002061,13
518000757002992,13
518000757002993,13
518000757002995,13
518000757002997,13
518000757002998,13
518000757002999,13
518000758001000,13
518000758001001,13
518000758001002,13
518000758001003,13
518000758001004,13
518000758001005,13
518000758001006,13
518000758001007,13
518000758001008,13
518000758001009,13
518000758001010,13
518000758001011,13
518000758001012,13
518000758001013,13
518000758001014,13
518000758001015,13
518000758001016,13
518000758001017,13
518000758001018,13
518000758001019,13
518000758001020,13
518000758001021,13
518000758001022,13
518000758001023,13
518000758001024,13
518000758001025,13
518000758001026,13
518000758001027,13
518000758001028,13
518000758001029,13
518000758001030,13
518000758001031,13
518000758001032,13
518000758001033,13
518000758001034,13
518000758001035,13
518000758001036,13
518000758001037,13
518000758001038,13
518000758001039,13
518000758001040,13
518000758001041,13
518000758001042,13
518000758001043,13
518000758001044,13
518000758001045,13
518000758001046,13
518000758001047,13
518000758001048,13
518000758001049,13
518000758001050,13
518000758001051,13
518000758001052,13
518000758001053,13
518000758001054,13
518000758001055,13
518000758001056,13
518000758001057,13
518000758001058,13
518000758001059,13
518000758001060,13
518000758001061,13
518000758001062,13
518000758001063,13
518000758001064,13
518000758001065,13
518000758001066,13
518000758001067,13
518000758001068,13
518000758001069,13
518000758001070,13
518000758001071,13
518000758001072,13
518000758001073,13
518000758001074,13
518000758001075,13
518000758001076,13
518000758002014,13
518000758002015,13
518000758002016,13
518000758002017,13
518000758002018,13
518000758002019,13
515500200011000,14
515500200011001,14
515500200011002,14
515500200011003,14
515500200011004,14
515500200011005,14
515500200011006,14
515500200011007,14
515500200011008,14
515500200011009,14
515500200011010,14
515500200011011,14
515500200011012,14
515500200011013,14
515500200011014,14
515500200011015,14
515500200011016,14
515500200011017,14
515500200011018,14
515500200011019,14
515500200011020,14
515500200011021,14
515500200011022,14
515500200011023,14
515500200011024,14
515500200011025,14
515500200011026,14
515500200011027,14
515500200011028,14
515500200011029,14
515500200011030,14
515500200011031,14
515500200011999,14
515500200031000,14
515500200031001,14
515500200031002,14
515500200031003,14
515500200031004,14
515500200031005,14
515500200031006,14
515500200031007,14
515500200031008,14
515500200031009,14
515500200031010,14
515500200031011,14
515500200031012,14
515500200031013,14
515500200032000,14
515500200032001,14
515500200032002,14
515500200032003,14
515500200032004,14
515500200032005,14
515500200032006,14
515500200032007,14
515500200032008,14
515500200032009,14
515500200032010,14
515500200032011,14
515500200032012,14
515500200032013,14
515500200032014,14
515500200032015,14
515500200032016,14
515500200032017,14
515500200032018,14
515500200032019,14
515500200032020,14
515500200032021,14
515500200032999,14
515500200033000,14
515500200033001,14
515500200033002,14
515500200033003,14
515500200033004,14
515500200033005,14
515500200033006,14
515500200033007,14
515500200033008,14
515500200033009,14
515500200034000,14
515500200034001,14
515500200034002,14
515500200034003,14
515500200034004,14
515500200034005,14
515500200034006,14
515500200034007,14
515500200034008,14
515500200034009,14
515500200034999,14
515500200035000,14
515500200035001,14
515500200035002,14
515500200035003,14
515500200035004,14
515500200035005,14
515500200035006,14
515500200035007,14
515500200035008,14
515500200035009,14
515500200035010,14
515500200035011,14
515500200035012,14
515500200035013,14
515500200035014,14
515500200035015,14
515500200035016,14
515500200035017,14
515500200035018,14
515500200035019,14
515500200035998,14
515500200035999,14
515500208011000,14
515500208012000,14
515500208012001,14
515500208012002,14
515500208012003,14
515500208012004,14
515500208012005,14
515500208012006,14
515500208012007,14
515500208012008,14
515500208012009,14
515500208013000,14
515500208013001,14
515500208013002,14
515500208013003,14
515500208013004,14
515500208013005,14
515500208013006,14
515500208013007,14
515500208013008,14
515500208013009,14
515500208013010,14
515500208013011,14
515500208013012,14
515500208013013,14
515500208013014,14
515500208013015,14
515500208013016,14
515500208013017,14
515500208013018,14
515500208014000,14
515500208014001,14
515500208014002,14
515500208014003,14
515500208014004,14
515500208014005,14
515500208014006,14
515500208014007,14
515500208014008,14
515500208014009,14
515500208014010,14
515500208041000,14
515500208041001,14
515500208041002,14
515500208041003,14
515500208041004,14
515500208041005,14
515500208041006,14
515500208041007,14
515500208041008,14
515500208041009,14
515500208041010,14
515500208041011,14
515500208041012,14
515500208041013,14
515500208041014,14
515500208041015,14
515500208041016,14
515500208041017,14
515500208041018,14
515500208041019,14
515500208041020,14
515500208041021,14
515500208041022,14
515500208041023,14
515500208041024,14
515500208041025,14
515500208041026,14
515500208041027,14
515500208041028,14
515500208041029,14
515500208041030,14
515500208041031,14
515500208041032,14
515500208041033,14
515500208041034,14
515500208041035,14
515500208041036,14
515500208041037,14
515500208042000,14
515500208042001,14
515500208042002,14
515500208042003,14
515500208042004,14
515500208042005,14
515500208042006,14
515500208042007,14
515500208042008,14
515500208042009,14
515500208042010,14
515500208042011,14
515500208042993,14
515500208042994,14
515500208042995,14
515500208042996,14
515500208042997,14
515500208042998,14
515500208042999,14
515500208051000,14
515500208051001,14
515500208051002,14
515500208051003,14
515500208051004,14
515500208051005,14
515500208051006,14
515500208051007,14
515500208051008,14
515500208051009,14
515500208051010,14
515500208051011,14
515500208051012,14
515500208051013,14
515500208052003,14
515500208052004,14
515500208052005,14
515500208052006,14
515500208052007,14
515500208052008,14
515500208052009,14
515500208052010,14
515500208052012,14
515500208052013,14
515500208052014,14
515500208052015,14
515500208052016,14
515500208052017,14
515500208052018,14
515500208052019,14
515500208052020,14
515500208052021,14
515500208052022,14
515500208052023,14
515500208052024,14
515500208052025,14
515500208052026,14
515500208052027,14
515500208052028,14
515500208052029,14
515500208052030,14
515500208052031,14
515500208052032,14
515500208052033,14
515500208052034,14
515500208052035,14
515500208052036,14
515500208052037,14
515500208052038,14
515500208052039,14
515500208052040,14
515500208052041,14
515500208052042,14
515500208052043,14
515500208052044,14
515500208052045,14
515500208052046,14
515500208052047,14
515500208052048,14
515500208052049,14
515500208052050,14
515500208052051,14
515500208061000,14
515500208061001,14
515500208061002,14
515500208061003,14
515500208061004,14
515500208061005,14
515500208061006,14
515500208061007,14
515500208061008,14
515500208061009,14
515500208061010,14
515500208061011,14
515500208061012,14
515500208061013,14
515500208061014,14
515500208061015,14
515500208061016,14
515500208061017,14
515500208061018,14
515500208061019,14
515500208061020,14
515500208061021,14
515500208061022,14
515500208061023,14
515500208061024,14
515500208061025,14
515500208061026,14
515500208061027,14
515500208061028,14
515500208061029,14
515500208061030,14
515500208061031,14
515500208061032,14
515500208061033,14
515500208061034,14
515500208061998,14
515500208061999,14
515500208071000,14
515500208071001,14
515500208071002,14
515500208071003,14
515500208071004,14
515500208071005,14
515500208071006,14
515500208071007,14
515500208071008,14
515500208071999,14
515500208072000,14
515500208072001,14
515500208072002,14
515500208072003,14
515500208072004,14
515500208072005,14
515500208072006,14
515500208072007,14
515500208072008,14
515500208072009,14
515500208072010,14
515500208072011,14
515500208072012,14
515500208072013,14
515500208072014,14
515500208072015,14
515500208072016,14
515500208072017,14
515500208072018,14
