"stfid","district"
"511770204025026","01"
"511770204025027","01"
"511770204025028","01"
"511770204025029","01"
"511770204025030","01"
"511770204025031","01"
"511770204025032","01"
"511770204025033","01"
"511770204025034","01"
"511770204025035","01"
"511770204025036","01"
"511770204025037","01"
"511770204025038","01"
"511770204025039","01"
"511770204025040","01"
"511770204025041","01"
"511770204025042","01"
"511770204025043","01"
"511770204025044","01"
"511770204025045","01"
"511770204025046","01"
"511770204025047","01"
"511770204025048","01"
"511770204025049","01"
"511770204025050","01"
"511770204025051","01"
"511770204025052","01"
"511770204025053","01"
"511770204025054","01"
"511770204025055","01"
"511770204025056","01"
"511770204025057","01"
"511770204025058","01"
"511770204025059","01"
"511770204025060","01"
"511770204025061","01"
"511770204025062","01"
"511770204025063","01"
"511770204025064","01"
"511770204025065","01"
"511770204025066","01"
"511770204025067","01"
"511770204025068","01"
"511770204025069","01"
"511770204025070","01"
"511770204025071","01"
"511770204025072","01"
"511770204025073","01"
"511770204025074","01"
"511770204025075","01"
"511770204025076","01"
"511770204025077","01"
"511770204025078","01"
"511770204025079","01"
"511770204025080","01"
"511770204025081","01"
"511770204025082","01"
"511770204025991","01"
"511770204025992","01"
"511770204025993","01"
"511770204025994","01"
"511770204025995","01"
"511770204025996","01"
"511770204025997","01"
"511770204025998","01"
"511770204025999","01"
"511790101031000","01"
"511790101031001","01"
"511790101031002","01"
"511790101031003","01"
"511790101031004","01"
"511790101031005","01"
"511790101031006","01"
"511790101031007","01"
"511790101031008","01"
"511790101031009","01"
"511790101031010","01"
"511790101031011","01"
"511790101031012","01"
"511790101032000","01"
"511790101032001","01"
"511790101032002","01"
"511790101032003","01"
"511790101032004","01"
"511790101032005","01"
"511790101032006","01"
"511790101032007","01"
"511790101032008","01"
"511790101033000","01"
"511790101033001","01"
"511790101033002","01"
"511790101033003","01"
"511790101033004","01"
"511790101033005","01"
"511790101033006","01"
"511790101033007","01"
"511790101033008","01"
"511790101041000","01"
"511790101041001","01"
"511790101041002","01"
"511790101041003","01"
"511790101041004","01"
"511790101041005","01"
"511790101041006","01"
"511790101041007","01"
"511790101041008","01"
"511790101041009","01"
"511790101041010","01"
"511790101041011","01"
"511790101041012","01"
"511790101041013","01"
"511790101041014","01"
"511790101041015","01"
"511790101041016","01"
"511790101041017","01"
"511790101041018","01"
"511790101041019","01"
"511790101041020","01"
"511790101041021","01"
"511790101041022","01"
"511790101041023","01"
"511790101041024","01"
"511790101041025","01"
"511790101042000","01"
"511790101042001","01"
"511790101042002","01"
"511790101042003","01"
"511790101042004","01"
"511790101043000","01"
"511790101043001","01"
"511790101043002","01"
"511790101043003","01"
"511790101043004","01"
"511790101043005","01"
"511790101043006","01"
"511790101043007","01"
"511790101043008","01"
"511790101043009","01"
"511790101043010","01"
"511790101043011","01"
"511790101043012","01"
"511790101043013","01"
"511790101043014","01"
"511790101043015","01"
"511790101043016","01"
"511790101043017","01"
"511790101043018","01"
"511790101043019","01"
"511790101043020","01"
"511790101043021","01"
"511790101043022","01"
"511790101043023","01"
"511790101043024","01"
"511790101043025","01"
"511790101043026","01"
"511790101043027","01"
"511790101043028","01"
"511790101043029","01"
"511790101043030","01"
"511790101043031","01"
"511790101043032","01"
"511790101043033","01"
"511790101043034","01"
"511790101043035","01"
"511790101043036","01"
"511790101043037","01"
"511790101043038","01"
"511790101043039","01"
"511790101043040","01"
"511790101043041","01"
"511790101043042","01"
"511790101043043","01"
"511790101043996","01"
"511790101043997","01"
"511790101043998","01"
"511790101043999","01"
"511790101051000","01"
"511790101051001","01"
"511790101051002","01"
"511790101051003","01"
"511790101051004","01"
"511790101051005","01"
"511790101051006","01"
"511790101051007","01"
"511790101051008","01"
"511790101051009","01"
"511790101051010","01"
"511790101051011","01"
"511790101051012","01"
"511790101051013","01"
"511790101051014","01"
"511790101051015","01"
"511790101051016","01"
"511790101051017","01"
"511790101051018","01"
"511790101051019","01"
"511790101051020","01"
"511790101051021","01"
"511790101051022","01"
"511790101051023","01"
"511790101051024","01"
"511790101051025","01"
"511790101051998","01"
"511790101051999","01"
"511790101052000","01"
"511790101052001","01"
"511790101052002","01"
"511790101052003","01"
"511790101052999","01"
"511790101061000","01"
"511790101061001","01"
"511790101061002","01"
"511790101061003","01"
"511790101061004","01"
"511790101061005","01"
"511790101061006","01"
"511790101061007","01"
"511790101061008","01"
"511790101061009","01"
"511790101061010","01"
"511790101061011","01"
"511790101061012","01"
"511790101061013","01"
"511790101061014","01"
"511790101061015","01"
"511790101061016","01"
"511790101061017","01"
"511790101061018","01"
"511790101061019","01"
"511790101062000","01"
"511790101062001","01"
"511790101062002","01"
"511790101062003","01"
"511790101062004","01"
"511790101062005","01"
"511790101062006","01"
"511790101062007","01"
"511790101062008","01"
"511790101062009","01"
"511790101062010","01"
"511790101062011","01"
"511790101062012","01"
"511790101062013","01"
"511790101062014","01"
"511790101062015","01"
"511790101062016","01"
"511790101062017","01"
"511790101062018","01"
"511790101062019","01"
"511790101062020","01"
"511790101062998","01"
"511790101062999","01"
"511790102011000","01"
"511790102011001","01"
"511790102011002","01"
"511790102011003","01"
"511790102011004","01"
"511790102011005","01"
"511790102011006","01"
"511790102011007","01"
"511790102011008","01"
"511790102011009","01"
"511790102011010","01"
"511790102011011","01"
"511790102011012","01"
"511790102011013","01"
"511790102011989","01"
"511790102011990","01"
"511790102011991","01"
"511790102011992","01"
"511790102011993","01"
"511790102011994","01"
"511790102011995","01"
"511790102011996","01"
"511790102011997","01"
"511790102011998","01"
"511790102011999","01"
"511790102021000","01"
"511790102021001","01"
"511790102021002","01"
"511790102021003","01"
"511790102021004","01"
"511790102021005","01"
"511790102021006","01"
"511790102021007","01"
"511790102021008","01"
"511790102021009","01"
"511790102021010","01"
"511790102021011","01"
"511790102021012","01"
"511790102021013","01"
"511790102021014","01"
"511790102021015","01"
"511790102021016","01"
"511790102021017","01"
"511790102021018","01"
"511790102021019","01"
"511790102021020","01"
"511790102021021","01"
"511790102021022","01"
"511790102021998","01"
"511790102021999","01"
"511790102022000","01"
"511790102022001","01"
"511790102022002","01"
"511790102022003","01"
"511790102022004","01"
"511790102022005","01"
"511790102022006","01"
"511790102022007","01"
"511790102022008","01"
"511790102022009","01"
"511790102022010","01"
"511790102022011","01"
"511790102022012","01"
"511790102022013","01"
"511790102022014","01"
"511790102022015","01"
"511790102022016","01"
"511790102023000","01"
"511790102023001","01"
"511790102023002","01"
"511790102023003","01"
"511790102023004","01"
"511790102023005","01"
"511790102023006","01"
"511790102023007","01"
"511790102023008","01"
"511790102023009","01"
"511790102023010","01"
"511790102023011","01"
"511790102023012","01"
"511790102023013","01"
"511790102023014","01"
"511790102023015","01"
"511790102023016","01"
"511790102023017","01"
"511790102023018","01"
"511790102023019","01"
"511790102023020","01"
"511790102023021","01"
"511790102023022","01"
"511790102023023","01"
"511790102023999","01"
"511790102041000","01"
"511790102041001","01"
"511790102041002","01"
"511790102041003","01"
"511790102041004","01"
"511790102041005","01"
"511790102041006","01"
"511790102041007","01"
"511790102041008","01"
"511790102041009","01"
"511790102041010","01"
"511790102041011","01"
"511790102041012","01"
"511790102041013","01"
"511790102041014","01"
"511790102041015","01"
"511790102041016","01"
"511790102041017","01"
"511790102041018","01"
"511790102041019","01"
"511790102041020","01"
"511790102041021","01"
"511790102041999","01"
"511790102042000","01"
"511790102042001","01"
"511790102042002","01"
"511790102042003","01"
"511790102042004","01"
"511790102042005","01"
"511790102042006","01"
"511790102042007","01"
"511790102042008","01"
"511790102042009","01"
"511790102042010","01"
"511790102042011","01"
"511790102042012","01"
"511790102042013","01"
"511790102042999","01"
"511790102051000","01"
"511790102051001","01"
"511790102051002","01"
"511790102051003","01"
"511790102051004","01"
"511790102051005","01"
"511790102051006","01"
"511790102051007","01"
"511790102051008","01"
"511790102051009","01"
"511790102051010","01"
"511790102051999","01"
"511790102052000","01"
"511790102052001","01"
"511790102052002","01"
"511790102052003","01"
"511790102052004","01"
"511790102052005","01"
"511790102052006","01"
"511790102052007","01"
"511790102052008","01"
"511790102052009","01"
"511790102052010","01"
"511790102052011","01"
"511790102052012","01"
"511790102052013","01"
"511790102052014","01"
"511790102052015","01"
"511790102052016","01"
"511790102052017","01"
"511790102052018","01"
"511790102052019","01"
"511790102052020","01"
"511790102052021","01"
"511790102052022","01"
"511790102052023","01"
"511790102052024","01"
"511790102052025","01"
"511790102052026","01"
"511790102052027","01"
"511790102052028","01"
"511790102052029","01"
"511790102052030","01"
"511790102052031","01"
"511790102061000","01"
"511790102061001","01"
"511790102061002","01"
"511790102061003","01"
"511790102061004","01"
"511790102061005","01"
"511790102061006","01"
"511790102061007","01"
"511790102061008","01"
"511790102061009","01"
"511790102061010","01"
"511790102062000","01"
"511790102062001","01"
"511790102062002","01"
"511790102062003","01"
"511790102062004","01"
"511790102062005","01"
"511790102062006","01"
"511790102062007","01"
"511790102062008","01"
"511790102062009","01"
"511790102062010","01"
"511790102062011","01"
"511790102062012","01"
"511790102063000","01"
"511790102063001","01"
"511790102063002","01"
"511790102063003","01"
"511790102063004","01"
"511790102063005","01"
"511790102063006","01"
"511790102063007","01"
"511790102063008","01"
"511790102063009","01"
"511790102063010","01"
"511790102063011","01"
"511790102071000","01"
"511790102071001","01"
"511790102071002","01"
"511790102071003","01"
"511790102071004","01"
"511790102071005","01"
"511790102071006","01"
"511790102071007","01"
"511790102071008","01"
"511790102071009","01"
"511790102071010","01"
"511790102071011","01"
"511790102071012","01"
"511790102071013","01"
"511790102071014","01"
"511790102071015","01"
"511790102071016","01"
"511790102071017","01"
"511790102072000","01"
"511790102072001","01"
"511790102072002","01"
"511790102072003","01"
"511790102072004","01"
"511790102072005","01"
"511790102072006","01"
"511790102072007","01"
"511790102072008","01"
"511790102072009","01"
"511790102072010","01"
"511790102072011","01"
"511790102072012","01"
"511790102081000","01"
"511790102081001","01"
"511790102081002","01"
"511790102081003","01"
"511790102081004","01"
"511790102081005","01"
"511790102081006","01"
"511790102081007","01"
"511790102081008","01"
"511790102081009","01"
"511790102081010","01"
"511790102081011","01"
"511790102081012","01"
"511790102081013","01"
"511790102081014","01"
"511790102081015","01"
"511790102081016","01"
"511790102081017","01"
"511790102081018","01"
"511790102081019","01"
"511790102081020","01"
"511790102081021","01"
"511790102081022","01"
"511790102081023","01"
"511790102081024","01"
"511790102081025","01"
"511790102081026","01"
"511790102081027","01"
"511790102081028","01"
"511790102081029","01"
"511790102081030","01"
"511790102081031","01"
"511790102081032","01"
"511790102081033","01"
"511790102081034","01"
"511790102081035","01"
"511790102091000","01"
"511790102091001","01"
"511790102091002","01"
"511790102091003","01"
"511790102091004","01"
"511790102091005","01"
"511790102091006","01"
"511790102091007","01"
"511790102092000","01"
"511790102092001","01"
"511790102092002","01"
"511790102092003","01"
"511790102092004","01"
"511790102092005","01"
"511790102092006","01"
"511790102092007","01"
"511790102092008","01"
"511790102092009","01"
"511790102092010","01"
"511790102092011","01"
"511790102092012","01"
"511790102092013","01"
"511790102093000","01"
"511790102093001","01"
"511790102093002","01"
"511790102093003","01"
"511790102093004","01"
"511790102093005","01"
"511790102093006","01"
"511790102093007","01"
"511790102093008","01"
"511790102093009","01"
"511790102093010","01"
"511790102093011","01"
"511790102093012","01"
"511790102093013","01"
"511790102093014","01"
"511790102093015","01"
"511790102093016","01"
"511790102093017","01"
"511790102093018","01"
"511790102093019","01"
"511790102093020","01"
"511790102093021","01"
"511790102093022","01"
"511790102093023","01"
"511790102093024","01"
"511790102093025","01"
"511790102093026","01"
"511790102093027","01"
"511790102093028","01"
"511790102101000","01"
"511790102101001","01"
"511790102101002","01"
"511790102101003","01"
"511790102101004","01"
"511790102101005","01"
"511790102101006","01"
"511790102101007","01"
"511790102101008","01"
"511790102101009","01"
"511790102101010","01"
"511790102101011","01"
"511790102101012","01"
"511790102101013","01"
"511790102101014","01"
"511790102101015","01"
"511790102101016","01"
"511790102101017","01"
"511790103011000","01"
"511790103011001","01"
"511790103011002","01"
"511790103011003","01"
"511790103011004","01"
"511790103011005","01"
"511790103011006","01"
"511790103011007","01"
"511790103011008","01"
"511790103011009","01"
"511790103011010","01"
"511790103011011","01"
"511790103011012","01"
"511790103011013","01"
"511790103011014","01"
"511790103011015","01"
"511790103011016","01"
"511790103012000","01"
"511790103012001","01"
"511790103012002","01"
"511790103012003","01"
"511790103012004","01"
"511790103012005","01"
"511790103012006","01"
"511790103012007","01"
"511790103012008","01"
"511790103012009","01"
"511790103012010","01"
"511790103012011","01"
"511790103012012","01"
"511790103012013","01"
"511790103012014","01"
"511790103012015","01"
"511790103021000","01"
"511790103021001","01"
"511790103021002","01"
"511790103021003","01"
"511790103021004","01"
"511790103021005","01"
"511790103021006","01"
"511790103021007","01"
"511790103021008","01"
"511790103021009","01"
"511790103021010","01"
"511790103021011","01"
"511790103021012","01"
"511790103021013","01"
"511790103021014","01"
"511790103021015","01"
"511790103021016","01"
"511790103021017","01"
"511790103021018","01"
"511790103021019","01"
"511790103021020","01"
"511790103021998","01"
"511790103021999","01"
"511790103022000","01"
"511790103022001","01"
"511790103022002","01"
"511790103022003","01"
"511790103022004","01"
"511790103022005","01"
"511790103022006","01"
"511790103022007","01"
"511790103022008","01"
"511790103022009","01"
"511790103022010","01"
"511790103022011","01"
"511790103022012","01"
"511790103022013","01"
"511790103022014","01"
"511790103022015","01"
"511790103022016","01"
"511790103022017","01"
"511790103022018","01"
"511790103022019","01"
"511790103022020","01"
"511790103022021","01"
"511790103022022","01"
"511790103022023","01"
"511790103022024","01"
"511790103022025","01"
"511790103022026","01"
"511790103022027","01"
"511790103022028","01"
"511790103022029","01"
"511790103022030","01"
"511790103022031","01"
"511790103022032","01"
"511790103022033","01"
"511790103022034","01"
"511790103022035","01"
"511790103022036","01"
"511790103022037","01"
"511790103022038","01"
"511790103022039","01"
"511790103022040","01"
"511790103022041","01"
"511790103022042","01"
"511790103022043","01"
"511790103022044","01"
"511790103022045","01"
"511790103022999","01"
"511790103031000","01"
"511790103031001","01"
"511790103031002","01"
"511790103031003","01"
"511790103031004","01"
"511790103031005","01"
"511790103031006","01"
"511790103031007","01"
"511790103031008","01"
"511790103031009","01"
"511790103031010","01"
"511790103031011","01"
"511790103031012","01"
"511790103031013","01"
"511790103031014","01"
"511790103031015","01"
"511790103031016","01"
"511790103031017","01"
"511790103031018","01"
"511790103031019","01"
"511790103031020","01"
"511790103031999","01"
"511790103032000","01"
"511790103032001","01"
"511790103032002","01"
"511790103032003","01"
"511790103032004","01"
"511790103032005","01"
"511790103032006","01"
"511790103032007","01"
"511790103032008","01"
"511790103032009","01"
"511790103032010","01"
"511790103032011","01"
"511790103032012","01"
"511790103032013","01"
"511790103032014","01"
"511790103032015","01"
"511790103032997","01"
"511790103032998","01"
"511790103032999","01"
"511790103033000","01"
"511790103033001","01"
"511790103033002","01"
"511790103033003","01"
"511790103033004","01"
"511790103033005","01"
"511790103033006","01"
"511790103033007","01"
"511790103033008","01"
"511790103033009","01"
"511790103033010","01"
"511790103033011","01"
"511790103033012","01"
"511790103033013","01"
"511790103033014","01"
"511790103033015","01"
"511790103033016","01"
"511790103033017","01"
"511790103033018","01"
"511790103033019","01"
"511790103033996","01"
"511790103033997","01"
"511790103033998","01"
"511790103033999","01"
"511790104031000","01"
"511790104031001","01"
"511790104031002","01"
"511790104031003","01"
"511790104031004","01"
"511790104031005","01"
"511790104031006","01"
"511790104031007","01"
"511790104031008","01"
"511790104031009","01"
"511790104031010","01"
"511790104032000","01"
"511790104032001","01"
"511790104032002","01"
"511790104032003","01"
"511790104032004","01"
"511790104032005","01"
"511790104041000","01"
"511790104041001","01"
"511790104041002","01"
"511790104041003","01"
"511790104041004","01"
"511790104041005","01"
"511790104041006","01"
"511790104041007","01"
"511790104042000","01"
"511790104042001","01"
"511790104042002","01"
"511790104042003","01"
"511790104042004","01"
"511790104042005","01"
"511790104042006","01"
"511790104042007","01"
"511790104042008","01"
"511790104042009","01"
"511790104042010","01"
"511790104042011","01"
"511790104042012","01"
"511790104042013","01"
"511790104042014","01"
"511790104042015","01"
"511790104043000","01"
"511790104043001","01"
"511790104043002","01"
"511790104043003","01"
"511790104043004","01"
"511790104043005","01"
"511790104043006","01"
"511790104043007","01"
"511790104043008","01"
"511790104043009","01"
"511790104043010","01"
"511790104043011","01"
"511790104043012","01"
"511790104043013","01"
"511790104043014","01"
"511790104043015","01"
"511790104043016","01"
"511790104043017","01"
"511790104043018","01"
"511790104043019","01"
"511790104043020","01"
"511790104043021","01"
"511790104043022","01"
"511790104043023","01"
"511790104043024","01"
"511790104043025","01"
"511790104043026","01"
"511790104043027","01"
"511790104043028","01"
"511790104043029","01"
"511790104043030","01"
"511790104043031","01"
"511790104043032","01"
"511790104043033","01"
"511790104043034","01"
"511790104043035","01"
"511790104043036","01"
"511790104051000","01"
"511790104051001","01"
"511790104051002","01"
"511790104051003","01"
"511790104051004","01"
"511790104051005","01"
"511790104051006","01"
"511790104051007","01"
"511790104051008","01"
"511790104051009","01"
"511790104051010","01"
"511790104051011","01"
"511790104051012","01"
"511790104051013","01"
"511790104051014","01"
"511790104051015","01"
"511790104051016","01"
"511790104051017","01"
"511790104051018","01"
"511790104051019","01"
"511790104051020","01"
"511790104051021","01"
"511790104051022","01"
"511790104051023","01"
"511790104051024","01"
"511790104051025","01"
"511790104051026","01"
"511790104051027","01"
"511790104051028","01"
"511790104051029","01"
"511790104052000","01"
"511790104052001","01"
"511790104052002","01"
"511790104052003","01"
"511790104052004","01"
"511790104052005","01"
"511790104052006","01"
"511790104052007","01"
"511790104052008","01"
"511790104052009","01"
"511790104052010","01"
"511790104052011","01"
"511790104052012","01"
"511790104053000","01"
"511790104053001","01"
"511790104053002","01"
"511790104053003","01"
"511790104053004","01"
"511790104053005","01"
"511790104053006","01"
"511790104053007","01"
"511790104053008","01"
"511790104053009","01"
"511790104053010","01"
"511790104053011","01"
"511790104053012","01"
"511790104053013","01"
"511790104053014","01"
"511790104053015","01"
"511790104053016","01"
"511790104053017","01"
"511790104053018","01"
"511790104061000","01"
"511790104061001","01"
"511790104061002","01"
"511790104061003","01"
"511790104061004","01"
"511790104061005","01"
"511790104061006","01"
"511790104061007","01"
"511790104061008","01"
"511790104061009","01"
"511790104061010","01"
"511790104061011","01"
"511790104061012","01"
"511790104061013","01"
"511790104061014","01"
"511790104061015","01"
"511790104061016","01"
"511790104061017","01"
"511790104061018","01"
"511790104061019","01"
"511790104061020","01"
"511790104061021","01"
"511790104061022","01"
"511790104061023","01"
"511790104061024","01"
"511790104061025","01"
"511790104061026","01"
"511790104061027","01"
"511790104061028","01"
"511790104061029","01"
"511790104061030","01"
"511790104061031","01"
"511790104061032","01"
"511790104061033","01"
"511790104061034","01"
"511790104061035","01"
"511790104061036","01"
"511790104061037","01"
"511790104061038","01"
"511790104061039","01"
"511790104061040","01"
"511790104061041","01"
"511790104061042","01"
"511790104061043","01"
"511790104061044","01"
"511790104061045","01"
"511790104061046","01"
"511790104061047","01"
"511790104061048","01"
"511790104061049","01"
"511790104061050","01"
"511790104061051","01"
"511790104061052","01"
"511790104061996","01"
"511790104061997","01"
"511790104061998","01"
"511790104061999","01"
"511790105021000","01"
"511790105021001","01"
"511790105021002","01"
"511790105021003","01"
"511790105021004","01"
"511790105021005","01"
"511790105021006","01"
"511790105021007","01"
"511790105021008","01"
"511790105021009","01"
"511790105021010","01"
"511790105021011","01"
"511790105021012","01"
"511790105021013","01"
"511790105021014","01"
"511790105021015","01"
"511790105021016","01"
"511790105021017","01"
"511790105021018","01"
"511790105021019","01"
"511790105021020","01"
"511790105021021","01"
"511790105022000","01"
"511790105022001","01"
"511790105022002","01"
"511790105022003","01"
"511790105022004","01"
"511790105022005","01"
"511790105022006","01"
"511790105022007","01"
"511790105022008","01"
"511790105022009","01"
"511790105022010","01"
"511790105022011","01"
"511790105022012","01"
"511790105022013","01"
"511790105022014","01"
"511790105022015","01"
"511790105022016","01"
"511790105022017","01"
"511790105022018","01"
"511790105022019","01"
"511790105022020","01"
"511790105022021","01"
"511790105022022","01"
"511790105022023","01"
"511790105022024","01"
"511790105022025","01"
"511790105022026","01"
"511790105022027","01"
"511790105022028","01"
"511790105022029","01"
"511790105022030","01"
"511790105022995","01"
"511790105022996","01"
"511790105022997","01"
"511790105022998","01"
"511790105022999","01"
"511790105023000","01"
"511790105023001","01"
"511790105023002","01"
"511790105023003","01"
"511790105023004","01"
"511790105023005","01"
"511790105023006","01"
"511790105023007","01"
"511790105023008","01"
"511790105023009","01"
"511790105023010","01"
"511790105023011","01"
"511790105023012","01"
"511790105023013","01"
"511790105023014","01"
"511790105023015","01"
"511790105023016","01"
"511790105023017","01"
"511790105023018","01"
"511790105023019","01"
"511790105023020","01"
"511790105023021","01"
"511790105023022","01"
"511790105023023","01"
"511790105023024","01"
"511790105023025","01"
"511790105023026","01"
"511790105023027","01"
"511790105023028","01"
"511790105023029","01"
"511790105023030","01"
"511790105023031","01"
"511790105031000","01"
"511790105031001","01"
"511790105031002","01"
"511790105031003","01"
"511790105031004","01"
"511790105031005","01"
"511790105031006","01"
"511790105031007","01"
"511790105031008","01"
"511790105031009","01"
"511790105031010","01"
"511790105031011","01"
"511790105031012","01"
"511790105031013","01"
"511790105031014","01"
"511790105031015","01"
"511790105031016","01"
"511790105031017","01"
"511790105031018","01"
"511790105031019","01"
"511790105031020","01"
"511790105031021","01"
"511790105031022","01"
"511790105031999","01"
"511790105041000","01"
"511790105041001","01"
"511790105041002","01"
"511790105041003","01"
"511790105041004","01"
"511790105041005","01"
"511790105041006","01"
"511790105041007","01"
"511790105041008","01"
"511790105041009","01"
"511790105041010","01"
"511790105041011","01"
"511790105041012","01"
"511790105041013","01"
"511790105041014","01"
"511790105041015","01"
"511790105041016","01"
"511790105041017","01"
"511790105041018","01"
"511790105041019","01"
"511790105041020","01"
"511790105041021","01"
"511790105041022","01"
"511790105041023","01"
"511790105041024","01"
"511790105041025","01"
"511790105041026","01"
"511790105041027","01"
"511790105041999","01"
"511939901001000","01"
"511939901001001","01"
"511939901001002","01"
"511939901001003","01"
"511939901001004","01"
"511939901001005","01"
"511939901001006","01"
"511939901001007","01"
"511939901001008","01"
"511939901001009","01"
"511939901001010","01"
"511939901001011","01"
"511939901001012","01"
"511939901001013","01"
"511939901001014","01"
"511939901001015","01"
"511939901001016","01"
"511939901001017","01"
"511939901001018","01"
"511939901001019","01"
"511939901001020","01"
"511939901001021","01"
"511939901001022","01"
"511939901001023","01"
"511939901001024","01"
"511939901001025","01"
"511939901001026","01"
"511939901001027","01"
"511939901001028","01"
"511939901001029","01"
"511939901001030","01"
"511939901001031","01"
"511939901001032","01"
"511939901001033","01"
"511939901001034","01"
"511939901001035","01"
"511939901001036","01"
"511939901001037","01"
"511939901001038","01"
"511939901001039","01"
"511939901001040","01"
"511939901001041","01"
"511939901001042","01"
"511939901001043","01"
"511939901001044","01"
"511939901001045","01"
"511939901001046","01"
"511939901001047","01"
"511939901001048","01"
"511939901001049","01"
"511939901001050","01"
"511939901001051","01"
"511939901001052","01"
"511939901001053","01"
"511939901001054","01"
"511939901001055","01"
"511939901001056","01"
"511939901001057","01"
"511939901001058","01"
"511939901001059","01"
"511939901001060","01"
"511939901001061","01"
"511939901001062","01"
"511939901001063","01"
"511939901001064","01"
"511939901001065","01"
"511939901001066","01"
"511939901001067","01"
"511939901001068","01"
"511939901001069","01"
"511939901001070","01"
"511939901001071","01"
"511939901001072","01"
"511939901001073","01"
"511939901001074","01"
"511939901001075","01"
"511939901001076","01"
"511939901001077","01"
"511939901001078","01"
"511939901001079","01"
"511939901001080","01"
"511939901001081","01"
"511939901001082","01"
"511939901001083","01"
"511939901001997","01"
"511939901001998","01"
"511939901001999","01"
"511939901002000","01"
"511939901002001","01"
"511939901002002","01"
"511939901002003","01"
"511939901002004","01"
"511939901002005","01"
"511939901002006","01"
"511939901002007","01"
"511939901002008","01"
"511939901002009","01"
"511939901002010","01"
"511939901002011","01"
"511939901002012","01"
"511939901002013","01"
"511939901002014","01"
"511939901002015","01"
"511939901002016","01"
"511939901002017","01"
"511939901002018","01"
"511939901002019","01"
"511939901002020","01"
"511939901002021","01"
"511939901002022","01"
"511939901002023","01"
"511939901002024","01"
"511939901002025","01"
"511939901002026","01"
"511939901002027","01"
"511939901002028","01"
"511939901002029","01"
"511939901002030","01"
"511939901002031","01"
"511939901002032","01"
"511939901002033","01"
"511939901002034","01"
"511939901002035","01"
"511939901002036","01"
"511939901002037","01"
"511939901002038","01"
"511939901002039","01"
"511939901002040","01"
"511939901002041","01"
"511939901002042","01"
"511939901002043","01"
"511939901002044","01"
"511939901002045","01"
"511939901002046","01"
"511939901002047","01"
"511939901002048","01"
"511939901002049","01"
"511939901002050","01"
"511939901002051","01"
"511939901002052","01"
"511939901002053","01"
"511939901002054","01"
"511939901002055","01"
"511939901002056","01"
"511939901002057","01"
"511939901002058","01"
"511939901002059","01"
"511939901002060","01"
"511939901002061","01"
"511939901002062","01"
"511939901002063","01"
"511939901002064","01"
"511939901002994","01"
"511939901002995","01"
"511939901002996","01"
"511939901002997","01"
"511939901002998","01"
"511939901002999","01"
"511939901003000","01"
"511939901003001","01"
"511939901003002","01"
"511939901003003","01"
"511939901003004","01"
"511939901003005","01"
"511939901003006","01"
"511939901003007","01"
"511939901003008","01"
"511939901003009","01"
"511939901003010","01"
"511939901003011","01"
"511939901003012","01"
"511939901003013","01"
"511939901003014","01"
"511939901003015","01"
"511939901003016","01"
"511939901003017","01"
"511939901003018","01"
"511939901003019","01"
"511939901003020","01"
"511939901003021","01"
"511939901003022","01"
"511939901003023","01"
"511939901003024","01"
"511939901003025","01"
"511939901003026","01"
"511939901003027","01"
"511939901003028","01"
"511939901003029","01"
"511939901003030","01"
"511939901003031","01"
"511939901003032","01"
"511939901003033","01"
"511939901003034","01"
"511939901003035","01"
"511939901003996","01"
"511939901003997","01"
"511939901003998","01"
"511939901003999","01"
"511939901004000","01"
"511939901004001","01"
"511939901004002","01"
"511939901004003","01"
"511939901004004","01"
"511939901004005","01"
"511939901004006","01"
"511939901004007","01"
"511939901004008","01"
"511939901004009","01"
"511939901004010","01"
"511939901004011","01"
"511939901004012","01"
"511939901004013","01"
"511939901004014","01"
"511939901004015","01"
"511939901004016","01"
"511939901004017","01"
"511939901004018","01"
"511939901004019","01"
"511939901004020","01"
"511939901004021","01"
"511939901004022","01"
"511939901004023","01"
"511939901004024","01"
"511939901004025","01"
"511939901004026","01"
"511939901004027","01"
"511939901004028","01"
"511939901004029","01"
"511939901004030","01"
"511939901004031","01"
"511939901004032","01"
"511939901004033","01"
"511939901004034","01"
"511939901004035","01"
"511939901004036","01"
"511939901004037","01"
"511939901004998","01"
"511939901004999","01"
"511939901005000","01"
"511939901005001","01"
"511939901005002","01"
"511939901005003","01"
"511939901005004","01"
"511939901005005","01"
"511939901005006","01"
"511939901005007","01"
"511939901005008","01"
"511939901005009","01"
"511939901005010","01"
"511939901005011","01"
"511939901005012","01"
"511939901005013","01"
"511939901005014","01"
"511939901005015","01"
"511939901005016","01"
"511939901005017","01"
"511939901005018","01"
"511939901005019","01"
"511939901005020","01"
"511939901005021","01"
"511939901005022","01"
"511939901005023","01"
"511939901005024","01"
"511939901005025","01"
"511939901005989","01"
"511939901005990","01"
"511939901005991","01"
"511939901005992","01"
"511939901005993","01"
"511939901005994","01"
"511939901005995","01"
"511939901005996","01"
"511939901005997","01"
"511939901005998","01"
"511939901005999","01"
"511939901006000","01"
"511939901006001","01"
"511939901006002","01"
"511939901006003","01"
"511939901006004","01"
"511939901006005","01"
"511939901006006","01"
"511939901006007","01"
"511939901006008","01"
"511939901006009","01"
"511939901006010","01"
"511939901006011","01"
"511939901006012","01"
"511939901006013","01"
"511939901006014","01"
"511939901006015","01"
"511939901006016","01"
"511939901006017","01"
