"Precinct
Number","Precinct Name","Registered
Voters","Total Vote
2000
President","%
Voting
Rep.","2000
Pres.
Rep.","%
Voting
Dem.","2000
Pres.
Dem.","%
Voting
Green","2000
Pres.
Green","%
Voting
Other","2000
Pres.
Other","Total Vote
2000 U.S.
Senate","%
Voting
Dem.","2000 U.S.
Senate
Dem.","%
Voting
Rep.","2000 U.S.
Senate
Rep.","Total Vote
2000 U.S.
Congr.","%
Voting
Dem.","2000 U.S.
Congr.
Dem.","%
Voting
Rep.","2000 U.S.
Congr.
Rep.","%
Voting
Indep.","2000 U.S.
Congr.
Indep.","%
Voting
Inc.","2000 U.S.
Congr.
Incumbent"
"035102","St Paul*",1253,873,77.5486827033219%,677,22.1076746849943%,193,0.11454753722795%,1,0.229095074455899%,2,845,25.9171597633136%,219,74.0828402366864%,626,755,50.8609271523179%,384,49.1390728476821%,371,0%,0,0%,0
"035199","Lambsburg 103/Oakland A 104",1219,848,64.2688679245283%,545,35.2594339622642%,299,0.235849056603774%,2,0.235849056603774%,2,842,34.2042755344418%,288,65.7957244655582%,554,748,57.3529411764706%,429,42.6470588235294%,319,0%,0,0%,0
"035201","Hillsville B*",1705,1220,61.4754098360656%,750,38.0327868852459%,464,0.40983606557377%,5,0.0819672131147541%,1,1210,40.9917355371901%,496,59.0082644628099%,714,1118,65.474060822898%,732,34.525939177102%,386,0%,0,0%,0
"035202","Laurel Fork*",617,461,64.8590021691974%,299,34.9240780911063%,161,0.216919739696312%,1,0%,0,451,35.0332594235033%,158,64.9667405764967%,293,405,60.7407407407407%,246,39.2592592592593%,159,0%,0,0%,0
"035203","Gladesboro*",932,660,66.8181818181818%,441,33.030303030303%,218,0.151515151515152%,1,0%,0,661,35.0983358547655%,232,64.9016641452345%,429,581,62.4784853700516%,363,37.5215146299484%,218,0%,0,0%,0
"035204","Hillsville E*",168,95,62.1052631578947%,59,37.8947368421053%,36,0%,0,0%,0,97,40.2061855670103%,39,59.7938144329897%,58,86,67.4418604651163%,58,32.5581395348837%,28,0%,0,0%,0
"035301","Hillsville C*",2061,1395,61.0035842293907%,851,37.6344086021505%,525,0.788530465949821%,11,0.573476702508961%,8,1394,40.0286944045911%,558,59.9713055954089%,836,1224,68.3006535947713%,836,31.6993464052288%,388,0%,0,0%,0
"035302","Sylvatus*",614,428,65.4205607476635%,280,33.6448598130841%,144,0.700934579439252%,3,0.233644859813084%,1,426,34.2723004694836%,146,65.7276995305164%,280,379,63.8522427440633%,242,36.1477572559367%,137,0%,0,0%,0
"035303","Dugspur*",394,266,71.4285714285714%,190,27.4436090225564%,73,0.75187969924812%,2,0.37593984962406%,1,280,28.5714285714286%,80,71.4285714285714%,200,233,58.7982832618026%,137,41.2017167381974%,96,0%,0,0%,0
"035401","Hillsville D*",435,285,64.5614035087719%,184,34.7368421052632%,99,0.701754385964912%,2,0%,0,284,36.2676056338028%,103,63.7323943661972%,181,259,69.8841698841699%,181,30.1158301158301%,78,0%,0,0%,0
"035403","Oakland D*",717,462,61.9047619047619%,286,36.7965367965368%,170,0.865800865800866%,4,0.432900432900433%,2,449,37.1937639198218%,167,62.8062360801782%,282,394,71.5736040609137%,282,28.4263959390863%,112,0%,0,0%,0
"035404","Fancy Gap*",528,368,67.1195652173913%,247,32.8804347826087%,121,0%,0,0%,0,355,35.2112676056338%,125,64.7887323943662%,230,325,62.1538461538461%,202,37.8461538461538%,123,0%,0,0%,0
"035501","Vaughn*",541,334,65.8682634730539%,220,34.1317365269461%,114,0%,0,0%,0,336,36.6071428571429%,123,63.3928571428571%,213,296,71.6216216216216%,212,28.3783783783784%,84,0%,0,0%,0
"035502","Gladeville*",1010,678,69.9115044247788%,474,29.4985250737463%,200,0.147492625368732%,1,0.442477876106195%,3,670,32.8358208955224%,220,67.1641791044776%,450,602,68.7707641196013%,414,31.2292358803987%,188,0%,0,0%,0
"035503","Woodlawn E*",667,476,69.7478991596639%,332,28.5714285714286%,136,1.68067226890756%,8,0%,0,467,31.6916488222698%,148,68.3083511777302%,319,418,58.8516746411483%,246,41.1483253588517%,172,0%,0,0%,0
"035504","Laurel*",692,481,73.8045738045738%,355,25.7796257796258%,124,0.415800415800416%,2,0%,0,475,24.2105263157895%,115,75.7894736842105%,360,413,58.1113801452784%,240,41.8886198547216%,173,0%,0,0%,0
"0354021","Woodlawn D Part 1*",1423,992,65.5241935483871%,650,34.1733870967742%,339,0.201612903225806%,2,0.100806451612903%,1,978,35.3783231083845%,346,64.6216768916155%,632,893,60.5823068309071%,541,39.4176931690929%,352,0%,0,0%,0
"0354022","Woodlawn D Part 2*",68,48,66.6666666666667%,32,33.3333333333333%,16,0%,0,0%,0,47,36.1702127659575%,17,63.8297872340426%,30,43,60.4651162790698%,26,39.5348837209302%,17,0%,0,0%,0
"036101","Precinct 1-1*",1519,1012,37.3517786561265%,378,62.2529644268775%,630,0.0988142292490119%,1,0.296442687747035%,3,1027,61.0516066212269%,627,38.9483933787731%,400,661,100%,661,0%,0,0%,0,0%,0
"036201","Precinct 2-1*",1486,963,26.3759086188993%,254,71.1318795430945%,685,1.55763239875389%,15,0.934579439252336%,9,947,70.5385427666315%,668,29.4614572333685%,279,636,100%,636,0%,0,0%,0,0%,0
"036301","Precinct 3-1*",1472,1057,36.2346263008515%,383,63.0085146641438%,666,0.189214758751183%,2,0.567644276253548%,6,1057,64.9006622516556%,686,35.0993377483444%,371,655,100%,655,0%,0,0%,0,0%,0
"037101","County Seat",1124,746,62.0643431635389%,463,36.7292225201072%,274,0.804289544235925%,6,0.402144772117963%,3,769,37.0611183355006%,285,62.9388816644993%,484,628,28.9808917197452%,182,0%,0,1.43312101910828%,9,69.5859872611465%,437
"037201","Red Oak Wylliesburg*",1053,654,61.6207951070336%,403,38.0733944954128%,249,0.305810397553517%,2,0%,0,667,36.1319340329835%,241,63.8680659670165%,426,585,34.3589743589744%,201,0%,0,0%,0,65.6410256410256%,384
"037301","Priddy's Store",108,88,57.9545454545455%,51,38.6363636363636%,34,0%,0,3.40909090909091%,3,93,41.9354838709677%,39,58.0645161290323%,54,74,31.0810810810811%,23,0%,0,0%,0,68.9189189189189%,51
"037302","Drakes Branch",943,610,61.9672131147541%,378,37.8688524590164%,231,0%,0,0.163934426229508%,1,616,37.012987012987%,228,62.987012987013%,388,543,34.4383057090239%,187,0%,0,0%,0,65.5616942909761%,356
"037401","Keysville*",1218,776,60.6958762886598%,471,38.0154639175258%,295,0.38659793814433%,3,0.902061855670103%,7,804,40.2985074626866%,324,59.7014925373134%,480,643,31.7262830482115%,204,0%,0,0.31104199066874%,2,67.9626749611198%,437
"037501","Cullen",863,570,52.1052631578947%,297,46.6666666666667%,266,0%,0,1.2280701754386%,7,582,46.5635738831615%,271,53.4364261168385%,311,486,49.5884773662552%,241,0%,0,0%,0,50.4115226337449%,245
"037503","Red House*",376,229,41.4847161572052%,95,56.7685589519651%,130,0%,0,1.74672489082969%,4,222,54.954954954955%,122,45.0450450450451%,100,204,44.1176470588235%,90,0%,0,0%,0,55.8823529411765%,114
"037601","Aspen*",440,259,56.3706563706564%,146,43.2432432432432%,112,0%,0,0.386100386100386%,1,272,43.75%,119,56.25%,153,239,38.9121338912134%,93,0%,0,0%,0,61.0878661087866%,146
"037602","Phenix*",528,367,74.3869209809264%,273,25.0681198910082%,92,0.272479564032697%,1,0.272479564032697%,1,378,32.2751322751323%,122,67.7248677248677%,256,287,20.9059233449477%,60,0%,0,0.348432055749129%,1,78.7456445993031%,226
"037701","Bacon*",496,313,40.8945686900958%,128,58.14696485623%,182,0%,0,0.958466453674121%,3,315,56.5079365079365%,178,43.4920634920635%,137,290,54.1379310344828%,157,0%,0,0%,0,45.8620689655172%,133
"037702","Saxe*",515,303,50.4950495049505%,153,46.8646864686469%,142,0%,0,2.64026402640264%,8,315,44.7619047619048%,141,55.2380952380952%,174,290,39.6551724137931%,115,0%,0,0.344827586206897%,1,60%,174
"041101","Bellwood*",2780,1357,55.0478997789241%,747,43.7730287398674%,594,0.736919675755343%,10,0.442151805453206%,6,1392,41.6666666666667%,580,58.3333333333333%,812,1321,36.1847085541257%,478,63.8152914458743%,843,0%,0,0%,0
"041102","South Chester*",2978,1587,61.7517328292376%,980,36.7359798361689%,583,1.32325141776938%,21,0.189035916824197%,3,1605,38.5046728971963%,618,61.4953271028037%,987,1551,32.3017408123791%,501,67.6982591876209%,1050,0%,0,0%,0
"041103","Enon*",2181,1425,71.1578947368421%,1014,28.4210526315789%,405,0.421052631578947%,6,0%,0,1463,29.254955570745%,428,70.745044429255%,1035,1227,100%,1227,0%,0,0%,0,0%,0
"041104","North Chester*",3093,1936,70.8161157024793%,1371,27.7376033057851%,537,1.13636363636364%,22,0.309917355371901%,6,1966,30.1627670396745%,593,69.8372329603255%,1373,1913,26.8165185572399%,513,73.1834814427601%,1400,0%,0,0%,0
"041105","Drewry's Bluff*",2821,1265,50.0395256916996%,633,48.8537549407115%,618,0.948616600790514%,12,0.158102766798419%,2,1293,45.630317092034%,590,54.369682907966%,703,1250,42.4%,530,57.6%,720,0%,0,0%,0
"041106","Harrowgate*",2363,1521,65.4832347140039%,996,33.3333333333333%,507,0.986193293885602%,15,0.19723865877712%,3,1544,34.1968911917098%,528,65.8031088082902%,1016,1297,100%,1297,0%,0,0%,0,0%,0
"041107","Wells*",4337,2943,61.4678899082569%,1809,36.5953109072375%,1077,1.66496772001359%,49,0.271831464492015%,8,2980,39.3959731543624%,1174,60.6040268456376%,1806,2445,100%,2445,0%,0,0%,0,0%,0
"041108","Ecoff*",3158,2136,70.9737827715356%,1516,27.6685393258427%,591,0.936329588014981%,20,0.421348314606742%,9,2149,31.9218241042345%,686,68.0781758957655%,1463,2091,26.4466762314682%,553,73.5533237685318%,1538,0%,0,0%,0
"041109","Point Of Rocks",295,200,78.5%,157,21%,42,0.5%,1,0%,0,202,27.2277227722772%,55,72.7722772277228%,147,171,100%,171,0%,0,0%,0,0%,0
"041110","Dutch Gap",3848,2595,65.4720616570328%,1699,33.1791907514451%,861,0.847784200385356%,22,0.500963391136802%,13,2622,34.4774980930587%,904,65.5225019069413%,1718,2166,100%,2166,0%,0,0%,0,0%,0
"041111","Iron Bridge*",1932,1296,62.4228395061728%,809,35.7253086419753%,463,1.54320987654321%,20,0.308641975308642%,4,1295,38.8416988416988%,503,61.1583011583012%,792,1249,32.7461969575661%,409,67.2538030424339%,840,0%,0,0%,0
"041201","Gates*",1999,1101,57.7656675749319%,636,40.4178019981835%,445,1.63487738419619%,18,0.181653042688465%,2,1116,42.4731182795699%,474,57.5268817204301%,642,1082,36.7837338262477%,398,63.2162661737523%,684,0%,0,0%,0
"041202","Beulah*",2853,1888,53.2309322033898%,1005,45.8686440677966%,866,0.900423728813559%,17,0%,0,1919,46.27410109432%,888,53.72589890568%,1031,1846,38.2990249187432%,707,61.7009750812568%,1139,0%,0,0%,0
"041203","Bird*",2197,1276,53.5266457680251%,683,45.2194357366771%,577,0.940438871473354%,12,0.313479623824451%,4,1297,43.7162683114881%,567,56.283731688512%,730,1265,39.1304347826087%,495,60.8695652173913%,770,0%,0,0%,0
"041204","Jacobs*",2581,1865,65.6300268096515%,1224,33.083109919571%,617,1.07238605898123%,20,0.214477211796247%,4,1876,36.0874200426439%,677,63.9125799573561%,1199,1838,31.6104461371055%,581,68.3895538628944%,1257,0%,0,0%,0
"041205","Falling Creek*",3493,2337,58.3654257595208%,1364,40.9071459135644%,956,0.684638425331622%,16,0.0427899015832264%,1,2378,42.5147182506308%,1011,57.4852817493692%,1367,2292,36.9546247818499%,847,63.0453752181501%,1445,0%,0,0%,0
"041206","Belmont*",3124,1750,35.4285714285714%,620,63.2%,1106,0.857142857142857%,15,0.514285714285714%,9,1774,61.4994363021421%,1091,38.5005636978579%,683,1715,55.1603498542274%,946,44.8396501457726%,769,0%,0,0%,0
"041207","Chippenham*",3365,2108,48.9089184060721%,1031,50.0948766603416%,1056,0.759013282732448%,16,0.23719165085389%,5,2152,50.4182156133829%,1085,49.5817843866171%,1067,2080,43.7019230769231%,909,56.2980769230769%,1171,0%,0,0%,0
"041208","Meadowbrook*",2513,1631,45.5548743102391%,743,53.7706928264868%,877,0.306560392397302%,5,0.367872470876763%,6,1642,52.8014616321559%,867,47.1985383678441%,775,1583,46.0518003790272%,729,53.9481996209728%,854,0%,0,0%,0
"041209","Salem Church*",3399,2097,64.6638054363376%,1356,33.9532665712923%,712,1.23986647591798%,26,0.143061516452074%,3,2141,34.5165810368986%,739,65.4834189631014%,1402,2094,32.043935052531%,671,67.956064947469%,1423,0%,0,0%,0
"041210","Five Forks",1744,1213,61.0057708161583%,740,37.757625721352%,458,1.15416323165705%,14,0.0824402308326463%,1,1230,39.2682926829268%,483,60.7317073170732%,747,1187,34.3723673125527%,408,65.6276326874473%,779,0%,0,0%,0
"041301","Ettrick*",2505,1418,22.9901269393512%,326,76.7983074753174%,1089,0.211565585331453%,3,0%,0,1461,74.4010951403149%,1087,25.5989048596851%,374,1375,100%,1375,0%,0,0%,0,0%,0
"041302","Deer Run*",3404,2333,70.1671667381055%,1637,28.9755679382769%,676,0.728675525075011%,17,0.128589798542649%,3,2339,28.9439931594699%,677,71.0560068405301%,1662,2249,26.2338817252112%,590,73.7661182747888%,1659,0%,0,0%,0
"041303","Matoaca",3158,2096,50.9064885496183%,1067,48.8549618320611%,1024,0.190839694656489%,4,0.0477099236641221%,1,2154,48.4679665738162%,1044,51.5320334261839%,1110,1877,100%,1877,0%,0,0%,0,0%,0
"041304","Winfrees Store",1953,1328,70.4066265060241%,935,28.539156626506%,379,0.903614457831325%,12,0.150602409638554%,2,1364,31.2316715542522%,426,68.7683284457478%,938,1160,100%,1160,0%,0,0%,0,0%,0
"041305","Beach*",3083,2189,73.5495660118776%,1610,24.7144814984011%,541,1.41617176793056%,31,0.319780721790772%,7,2197,26.7182521620391%,587,73.2817478379608%,1610,1774,100%,1774,0%,0,0%,0,0%,0
"041306","Winterpock",2271,1630,75.2760736196319%,1227,23.8650306748466%,389,0.736196319018405%,12,0.122699386503067%,2,1647,25.6830601092896%,423,74.3169398907104%,1224,1587,23.062381852552%,366,76.937618147448%,1221,0%,0,0%,0
"041309","Skinquarter*",1515,1105,77.2850678733032%,854,21.8099547511312%,241,0.633484162895928%,7,0.271493212669683%,3,1112,23.2014388489209%,258,76.7985611510791%,854,1081,20.4440333024977%,221,79.5559666975023%,860,0%,0,0%,0
"041310","Tomahawk",3112,2159,66.7901806391848%,1442,30.1528485409912%,651,2.54747568318666%,55,0.509495136637332%,11,2162,34.4125809435708%,744,65.5874190564292%,1418,2082,31.2680115273775%,651,68.7319884726225%,1431,0%,0,0%,0
"041311","Walthall*",1038,605,63.3057851239669%,383,35.0413223140496%,212,1.48760330578512%,9,0.165289256198347%,1,613,34.42088091354%,211,65.57911908646%,402,505,100%,505,0%,0,0%,0,0%,0
"041312","Evergreen*",2742,1937,70.8828084667011%,1373,28.0330407847186%,543,0.774393391843056%,15,0.309757356737222%,6,1944,31.9444444444444%,621,68.0555555555556%,1323,1887,28.0869104398516%,530,71.9130895601484%,1357,0%,0,0%,0
"041313","Woolridge",2886,1976,68.9777327935223%,1363,29.1497975708502%,576,1.61943319838057%,32,0.253036437246964%,5,1975,30.7341772151899%,607,69.2658227848101%,1368,1917,26.8648930620762%,515,73.1351069379238%,1402,0%,0,0%,0
"041314","Branches*",877,601,56.4059900166389%,339,42.5956738768719%,256,0.665557404326123%,4,0.332778702163062%,2,614,42.3452768729642%,260,57.6547231270358%,354,546,100%,546,0%,0,0%,0,0%,0
"041315","Bailey Bridge*",2961,2090,71.6746411483254%,1498,26.8421052631579%,561,1.38755980861244%,29,0.0956937799043062%,2,2104,29.9429657794677%,630,70.0570342205323%,1474,2033,26.7584849975406%,544,73.2415150024594%,1489,0%,0,0%,0
"041316","Spring Run*",2228,1501,67.8880746169221%,1019,31.2458361092605%,469,0.466355762824783%,7,0.399733510992672%,6,1508,32.6923076923077%,493,67.3076923076923%,1015,1462,28.3857729138167%,415,71.6142270861833%,1047,0%,0,0%,0
"041399","Pocahontas 307/Crenshaw 308",4859,2944,64.7758152173913%,1907,33.4239130434783%,984,1.29076086956522%,38,0.509510869565217%,15,2992,34.3917112299465%,1029,65.6082887700535%,1963,2918,31.1857436600411%,910,68.8142563399589%,2008,0%,0,0%,0
"041402","Genito*",3990,2443,62.996316004912%,1539,35.8166189111748%,875,1.02333196889071%,25,0.163733115022513%,4,2461,36.2454286875254%,892,63.7545713124746%,1569,2402,31.5986677768526%,759,68.4013322231474%,1643,0%,0,0%,0
"041403","Brandermill*",2650,1769,64.1605426794799%,1135,34.0305257207462%,602,1.63934426229508%,29,0.169587337478802%,3,1763,36.1883153715258%,638,63.8116846284742%,1125,1713,31.5820198482195%,541,68.4179801517805%,1172,0%,0,0%,0
"041404","Providence",2921,1992,57.6305220883534%,1148,40.1104417670683%,799,1.45582329317269%,29,0.803212851405622%,16,2007,42.5012456402591%,853,57.4987543597409%,1154,1954,39.150460593654%,765,60.849539406346%,1189,0%,0,0%,0
"041405","Lyndale*",2098,1463,65.2084757347915%,954,32.5358851674641%,476,1.64046479835954%,24,0.615174299384826%,9,1478,34.1001353179973%,504,65.8998646820027%,974,1432,30.1675977653631%,432,69.8324022346369%,1000,0%,0,0%,0
"041406","Smoketree",2507,1780,72.9775280898876%,1299,25.4494382022472%,453,1.40449438202247%,25,0.168539325842697%,3,1782,32.3232323232323%,576,67.6767676767677%,1206,1749,26.9868496283591%,472,73.0131503716409%,1277,0%,0,0%,0
"041407","Monacan",1349,961,69.1987513007284%,665,29.7606659729448%,286,0.936524453694069%,9,0.104058272632674%,1,967,32.5749741468459%,315,67.4250258531541%,652,939,27.1565495207668%,255,72.8434504792332%,684,0%,0,0%,0
"041408","Reams",3433,2118,50.1888574126534%,1063,48.7252124645892%,1032,0.84985835694051%,18,0.236071765816808%,5,2143,50.3499766682221%,1079,49.6500233317779%,1064,2080,44.3269230769231%,922,55.6730769230769%,1158,0%,0,0%,0
"041409","Manchester*",2951,1962,54.638124362895%,1072,43.8837920489297%,861,1.42711518858308%,28,0.0509683995922528%,1,1987,45.8983392048314%,912,54.1016607951686%,1075,1924,39.4490644490644%,759,60.5509355509355%,1165,0%,0,0%,0
"041410","Wagstaff*",1566,1064,62.312030075188%,663,37.1240601503759%,395,0.56390977443609%,6,0%,0,1074,37.9888268156425%,408,62.0111731843575%,666,1054,32.9222011385199%,347,67.0777988614801%,707,0%,0,0%,0
"041412","Davis",1897,1133,46.7784642541924%,530,51.721094439541%,586,0.970873786407767%,11,0.529567519858782%,6,1140,53.2456140350877%,607,46.7543859649123%,533,1109,44.9954914337241%,499,55.0045085662759%,610,0%,0,0%,0
"041499","Harbour Pointe 401/Swift Creek 411*",4870,3251,66.6256536450323%,2166,30.852045524454%,1003,2.30698246693325%,75,0.215318363580437%,7,3260,34.7852760736196%,1134,65.2147239263804%,2126,3159,30.7059195948085%,970,69.2940804051915%,2189,0%,0,0%,0
"041501","Huguenot*",2105,1466,63.2332878581173%,927,34.106412005457%,500,2.31923601637108%,34,0.34106412005457%,5,1478,40.3924221921516%,597,59.6075778078484%,881,1445,35.6401384083045%,515,64.3598615916955%,930,0%,0,0%,0
"041502","Crestwood*",1490,1124,64.6797153024911%,727,33.3629893238434%,375,1.60142348754448%,18,0.355871886120996%,4,1136,39.7007042253521%,451,60.2992957746479%,685,1112,36.7805755395683%,409,63.2194244604317%,703,0%,0,0%,0
"041503","Midlothian*",3557,2293,74.4003488879198%,1706,24.465765372874%,561,0.828608809419974%,19,0.305276929786306%,7,2276,26.713532513181%,608,73.286467486819%,1668,2233,24.2722794446932%,542,75.7277205553068%,1691,0%,0,0%,0
"041504","Robious",2649,1936,73.1404958677686%,1416,24.4834710743802%,474,2.27272727272727%,44,0.103305785123967%,2,1941,29.9330242143225%,581,70.0669757856775%,1360,1916,27.0876826722338%,519,72.9123173277662%,1397,0%,0,0%,0
"041505","Bon Air*",3082,2275,67.4285714285714%,1534,30.3296703296703%,690,2.1978021978022%,50,0.043956043956044%,1,2299,36.1461505002175%,831,63.8538494997825%,1468,2248,31.9395017793594%,718,68.0604982206406%,1530,0%,0,0%,0
"041506","Greenfield",2981,2017,58.8993554784333%,1188,38.1259295984135%,769,2.62766484878532%,53,0.347050074367873%,7,2035,43.4889434889435%,885,56.5110565110565%,1150,1991,39.2265193370166%,781,60.7734806629834%,1210,0%,0,0%,0
"041507","Salisbury",3246,2392,77.0903010033445%,1844,20.9866220735786%,502,1.79765886287625%,43,0.125418060200669%,3,2389,27.208036835496%,650,72.791963164504%,1739,2338,22.4550898203593%,525,77.5449101796407%,1813,0%,0,0%,0
"041509","Cranbeck",1533,1015,61.7733990147783%,627,36.4532019704434%,370,1.47783251231527%,15,0.295566502463054%,3,1025,40.7804878048781%,418,59.219512195122%,607,990,34.6464646464646%,343,65.3535353535353%,647,0%,0,0%,0
"041510","Sycamore*",2862,2122,70.2167766258247%,1490,28.2752120640905%,600,1.31950989632422%,28,0.188501413760603%,4,2127,31.6878232251998%,674,68.3121767748002%,1453,2045,26.1124694376528%,534,73.8875305623472%,1511,0%,0,0%,0
"041512","Shenandoah*",2824,1834,60.3598691384951%,1107,37.6226826608506%,690,1.52671755725191%,28,0.490730643402399%,9,1849,39.3185505678745%,727,60.6814494321255%,1122,1793,32.6826547685443%,586,67.3173452314557%,1207,0%,0,0%,0
"041513","Beaufont*",1427,620,45.3225806451613%,281,51.7741935483871%,321,1.93548387096774%,12,0.967741935483871%,6,616,50.974025974026%,314,49.025974025974%,302,589,43.1239388794567%,254,56.8760611205433%,335,0%,0,0%,0
"041514","Watkins*",2218,1591,71.8416090509114%,1143,26.5241986172219%,422,1.1313639220616%,18,0.502828409805154%,8,1598,33.3541927409262%,533,66.6458072590739%,1065,1552,26.7396907216495%,415,73.2603092783505%,1137,0%,0,0%,0
"041599","Belgrade 508/Black Heath 511*",4378,3045,68.5385878489327%,2087,29.7536945812808%,906,1.60919540229885%,49,0.0985221674876847%,3,3061,33.7471414570402%,1033,66.2528585429598%,2028,3005,31.2811980033278%,940,68.7188019966722%,2065,0%,0,0%,0
"043101","Russell*",1791,1317,60.9719058466211%,803,36.294608959757%,478,2.3538344722855%,31,0.37965072133637%,5,1301,38.2782475019216%,498,61.7217524980784%,803,1135,0%,0,84.9339207048458%,964,15.0660792951542%,171,0%,0
"043201","Berryville",1065,710,44.5070422535211%,316,51.5492957746479%,366,3.80281690140845%,27,0.140845070422535%,1,693,52.5252525252525%,364,47.4747474747475%,329,563,0%,0,79.7513321492007%,449,20.2486678507993%,114,0%,0
"043301","Millwood",1029,749,51.8024032042724%,388,44.3257676902537%,332,3.60480640854473%,27,0.267022696929239%,2,754,48.4084880636605%,365,51.5915119363395%,389,639,0%,0,80.1251956181534%,512,19.8748043818466%,127,0%,0
"043302","Pine Grove",473,357,49.2997198879552%,176,42.8571428571429%,153,5.88235294117647%,21,1.96078431372549%,7,357,45.9383753501401%,164,54.06162464986%,193,309,0%,0,78.3171521035599%,242,21.6828478964401%,67,0%,0
"043401","White Post*",1382,1021,59.0597453476983%,603,38.001958863859%,388,2.9382957884427%,30,0%,0,1014,40.6311637080868%,412,59.3688362919132%,602,898,0%,0,81.4031180400891%,731,18.5968819599109%,167,0%,0
"043501","Buckmarsh",1132,786,56.6157760814249%,445,39.5674300254453%,311,3.81679389312977%,30,0%,0,774,42.5064599483204%,329,57.4935400516796%,445,664,0%,0,84.9397590361446%,564,15.0602409638554%,100,0%,0
"043502","Blue Ridge*",423,294,54.421768707483%,160,40.8163265306122%,120,3.74149659863946%,11,1.02040816326531%,3,298,43.6241610738255%,130,56.3758389261745%,168,257,0%,0,80.9338521400778%,208,19.0661478599222%,49,0%,0
"045101","Court House",712,482,66.1825726141079%,319,33.195020746888%,160,0%,0,0.622406639004149%,3,483,32.5051759834369%,157,67.4948240165631%,326,443,70.4288939051919%,312,29.5711060948081%,131,0%,0,0%,0
"045201","Ammendale",590,466,73.6051502145923%,343,24.6781115879828%,115,1.07296137339056%,5,0.643776824034335%,3,467,25.2676659528908%,118,74.7323340471092%,349,406,64.5320197044335%,262,35.4679802955665%,144,0%,0,0%,0
"045202","North Mountain",129,96,63.5416666666667%,61,35.4166666666667%,34,1.04166666666667%,1,0%,0,95,40%,38,60%,57,93,77.4193548387097%,72,22.5806451612903%,21,0%,0,0%,0
"045301","Givens and Reynolds Store*",404,304,52.6315789473684%,160,46.0526315789474%,140,0.986842105263158%,3,0.328947368421053%,1,303,47.5247524752475%,144,52.4752475247525%,159,262,83.206106870229%,218,16.793893129771%,44,0%,0,0%,0
"045399","Mcguire's Store 302/Marshall's Store 303*",294,240,62.5%,150,37.0833333333333%,89,0.416666666666667%,1,0%,0,241,41.0788381742739%,99,58.9211618257261%,142,222,74.7747747747748%,166,25.2252252252252%,56,0%,0,0%,0
"045401","Barbours Creek",211,144,53.4722222222222%,77,43.75%,63,2.77777777777778%,4,0%,0,152,46.0526315789474%,70,53.9473684210526%,82,145,79.3103448275862%,115,20.6896551724138%,30,0%,0,0%,0
"045402","Paint Bank*",80,58,67.2413793103448%,39,32.7586206896552%,19,0%,0,0%,0,57,28.0701754385965%,16,71.9298245614035%,41,50,84%,42,16%,8,0%,0,0%,0
"045499","Craig Springs 403/Forks of John Creek 404*",360,254,66.1417322834646%,168,33.0708661417323%,84,0.78740157480315%,2,0%,0,259,32.4324324324324%,84,67.5675675675676%,175,235,77.0212765957447%,181,22.9787234042553%,54,0%,0,0%,0
"045501","Craig City*",608,421,64.8456057007126%,273,34.2042755344418%,144,0.712589073634204%,3,0.237529691211401%,1,427,36.0655737704918%,154,63.9344262295082%,273,387,77.5193798449613%,300,22.4806201550388%,87,0%,0,0%,0
"047101","West Fairfax*",2370,1415,56.7491166077738%,803,41.6254416961131%,589,1.06007067137809%,15,0.565371024734982%,8,1401,42.8265524625268%,600,57.1734475374732%,801,1147,36.0069747166521%,413,63.9930252833479%,734,0%,0,0%,0
"047201","East Fairfax*",2278,1261,53.5289452815226%,675,43.298969072165%,546,1.98255352894528%,25,1.18953211736717%,15,1268,42.5867507886435%,540,57.4132492113565%,728,1039,36.669874879692%,381,63.330125120308%,658,0%,0,0%,0
"047301","Catalpa*",2609,1614,63.5687732342007%,1026,33.271375464684%,537,1.6728624535316%,27,1.48698884758364%,24,1609,33.8719701678061%,545,66.1280298321939%,1064,1388,31.2680115273775%,434,68.7319884726225%,954,0%,0,0%,0
"047401","Eldorado*",1137,742,59.1644204851752%,439,38.0053908355795%,282,1.75202156334232%,13,1.07816711590297%,8,735,36.3265306122449%,267,63.6734693877551%,468,590,30.8474576271186%,182,69.1525423728814%,408,0%,0,0%,0
"047402","Brown's Store*",1744,1227,62.5101874490628%,767,33.9038304808476%,416,2.28198859005705%,28,1.3039934800326%,16,1203,36.3258520365752%,437,63.6741479634248%,766,991,27.648839556004%,274,72.351160443996%,717,0%,0,0%,0
"047501","Jeffersonton*",2513,1720,66.8604651162791%,1150,29.9418604651163%,515,2.38372093023256%,41,0.813953488372093%,14,1685,32.5816023738872%,549,67.4183976261128%,1136,1448,28.7983425414365%,417,71.2016574585635%,1031,0%,0,0%,0
"047502","Rixeyville*",1236,838,65.3937947494033%,548,31.980906921241%,268,1.07398568019093%,9,1.55131264916468%,13,836,32.2966507177034%,270,67.7033492822967%,566,714,29.1316526610644%,208,70.8683473389356%,506,0%,0,0%,0
"047601","Mitchells*",630,377,61.2732095490716%,231,35.2785145888594%,133,2.12201591511936%,8,1.3262599469496%,5,387,31.5245478036176%,122,68.4754521963824%,265,321,28.3489096573209%,91,71.6510903426791%,230,0%,0,0%,0
